"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","enzyme","go"
"ENSG00000148358",280.295251262895,0.984576419250579,0.125049076904212,7.87352009007445,3.44799685211438e-15,1.37511777838794e-13,"GPR107",NA,"GO:0005654"
"ENSG00000173546",103.170082938328,6.58986028247431,0.837767271858288,7.8659796149079,3.66220179289993e-15,1.45702683861616e-13,"CSPG4",NA,"GO:0000187"
"ENSG00000183876",30.9232900057348,7.16182471073742,0.910626747083365,7.86472035186308,3.69922891033702e-15,1.46822039756189e-13,"ARSI",NA,"GO:0004065"
"ENSG00000149516",117.876523939423,-11.373999946051,1.4462784649387,-7.86432227388042,3.71101040848272e-15,1.46894480800767e-13,"MS4A3",NA,"GO:0005515"
"ENSG00000008256",208.636039501537,2.42123603702609,0.307886334137979,7.86405815576412,3.71884761520928e-15,1.46894480800767e-13,"CYTH3",NA,"GO:0000139"
"ENSG00000173198",21.7059284656534,-8.6495608959748,1.10193099717741,-7.84945783187025,4.17839635158119e-15,1.64652749787487e-13,"CYSLTR1",NA,"GO:0002437"
"ENSG00000100196",333.745168204333,3.96274772510048,0.505542191694678,7.83860929948608,4.55563588766486e-15,1.79090724145796e-13,"KDELR3",NA,"GO:0000139"
"ENSG00000163376",57.4629364871025,-2.48126714276966,0.316598204372028,-7.83727484396587,4.60429528368865e-15,1.8057368035388e-13,"KBTBD8",NA,"GO:0004842"
"ENSG00000113140",6751.89961723318,5.14853042772597,0.657640912616655,7.82878669643701,4.92600559460503e-15,1.92732887138682e-13,"SPARC",NA,"GO:0001503"
"ENSG00000132561",125.003809635757,4.31917767814225,0.551807439854279,7.82732773462217,4.98348780989387e-15,1.94520962716685e-13,"MATN2",NA,"GO:0001764"
"ENSG00000171984",77.2998282313464,-1.68455317998694,0.215552773786792,-7.81503828687988,5.49463255351701e-15,2.1396669361113e-13,"C20orf196",NA,NA
"ENSG00000150637",23.7303346161869,-5.65550949767917,0.723991272291237,-7.81157137403191,5.64793510917017e-15,2.19418956676491e-13,"CD226",NA,"GO:0001816"
"ENSG00000164104",4728.97635334025,-1.80456992578428,0.231223791833092,-7.80443012147689,5.97710131501783e-15,2.31661783596853e-13,"HMGB2",NA,"GO:0000400"
"ENSG00000213949",35.160182572252,5.56899726304452,0.714624999982535,7.79289454354469,6.54912797217394e-15,2.53238060769471e-13,"ITGA1",NA,"GO:0000187"
"ENSG00000012171",96.0980875873352,4.72634297106087,0.606802939269821,7.78892563827753,6.75813638573231e-15,2.6070932211408e-13,"SEMA3B",NA,"GO:0005615"
"ENSG00000128641",527.148897595143,3.38354245903818,0.434607141345361,7.78528960330508,6.95537005038148e-15,2.67692575528785e-13,"MYO1B",NA,"GO:0000146"
"ENSG00000129219",103.722992237314,1.88639338195981,0.242427719539515,7.78126109317433,7.18051273823872e-15,2.75714990281534e-13,"PLD2","3.1.4.4","GO:0004630"
"ENSG00000165533",189.216071897456,1.80420124664591,0.231924871437329,7.7792486655897,7.29565332102643e-15,2.79486153093892e-13,"TTC8",NA,"GO:0001103"
"ENSG00000167895",74.8084981222556,-6.10198299218069,0.78460884835308,-7.77710193428095,7.420481388824e-15,2.83610111599243e-13,"TMC8",NA,"GO:0001558"
"ENSG00000064042",203.167431967623,5.47185302534614,0.703625684290336,7.77665333644684,7.44683075388276e-15,2.83959867384199e-13,"LIMCH1",NA,"GO:0003779"
"ENSG00000118257",217.661823177703,4.84000681296425,0.622550732230083,7.77447774517351,7.57593078079382e-15,2.88217034842596e-13,"NRP2",NA,"GO:0001525"
"ENSG00000165868",50.1046052454819,4.56895217033268,0.58896404788648,7.75760793333403,8.65462150997291e-15,3.2849759942796e-13,"HSPA12A",NA,"GO:0003674"
"ENSG00000124882",163.016695663444,7.61352123105266,0.98300304075857,7.74516549325972,9.54574352810711e-15,3.6149030135912e-13,"EREG",NA,"GO:0000165"
"ENSG00000101335",1250.75754744352,5.10190159179521,0.659329606978872,7.7380137912701,1.0098189646065e-14,3.81535947931761e-13,"MYL9",NA,"GO:0005509"
"ENSG00000162676",86.609456386724,-5.75497504282043,0.744552151617387,-7.72944518435536,1.08016307956738e-14,4.07182022984865e-13,"GFI1",NA,"GO:0000083"
"ENSG00000171928",341.524482082237,1.28475307433217,0.166442018270228,7.71892270764405,1.17317013581738e-14,4.41234900056509e-13,"TVP23B",NA,"GO:0009306"
"ENSG00000198561",677.562833871227,2.41183368739709,0.312854757760168,7.70911621950138,1.26692002182632e-14,4.75411738190326e-13,"CTNND1",NA,"GO:0005102"
"ENSG00000189143",533.198732473797,6.54934991742596,0.849843997951707,7.70653194375815,1.29282889382988e-14,4.84033965215988e-13,"CLDN4",NA,"GO:0004888"
"ENSG00000137573",251.200995948336,7.77346418278125,1.01037389327836,7.69365106768413,1.42994691622406e-14,5.34159582212114e-13,"SULF1",NA,"GO:0001822"
"ENSG00000121440",60.7336213776607,7.40743847241455,0.963143140393074,7.69090092817508,1.46102537414457e-14,5.44537019243814e-13,"PDZRN3",NA,"GO:0004842"
"ENSG00000078246",213.860819664076,1.44154096042475,0.187451790023252,7.69019575777824,1.46910074212521e-14,5.46313566514174e-13,"TULP3",NA,"GO:0001843"
"ENSG00000196196",19.7348140876567,7.02319049500516,0.914119458205809,7.6830117026389,1.55391387550542e-14,5.76554426931911e-13,"HRCT1",NA,"GO:0016021"
"ENSG00000151092",252.459551144873,-0.960202975632955,0.124987225030669,-7.68240894537294,1.56124508977019e-14,5.77975732672547e-13,"NGLY1","3.5.1.52","GO:0000224"
"ENSG00000242616",574.348704077809,1.55604738983092,0.202890611102031,7.66939081793391,1.72815132814618e-14,6.38071608445439e-13,"GNG10",NA,"GO:0003924"
"ENSG00000010704",81.3488053596992,4.0674490179132,0.530364566082597,7.66915679898522,1.73130688985256e-14,6.38071608445439e-13,"HFE",NA,"GO:0002626"
"ENSG00000149257",1934.18289354605,3.08831099600164,0.402708874168531,7.6688426655063,1.73555164632113e-14,6.38211430565882e-13,"SERPINH1",NA,"GO:0003433"
"ENSG00000136240",1685.13654759243,1.53582225321039,0.200344765549671,7.66589658080992,1.77586244724914e-14,6.51583663700677e-13,"KDELR2",NA,"GO:0000139"
"ENSG00000068697",2124.11056303163,1.62703679097342,0.212547581248027,7.65492969348259,1.93418030494497e-14,7.08098692127413e-13,"LAPTM4A",NA,"GO:0005515"
"ENSG00000175592",1079.87770835507,4.18824508291241,0.547687970061665,7.64713726036533,2.05502932985293e-14,7.49763969083521e-13,"FOSL1",NA,"GO:0000978"
"ENSG00000188015",80.6112798824046,4.6488860228872,0.607935171195728,7.64700948909316,2.05707151592778e-14,7.49763969083521e-13,"S100A3",NA,"GO:0005509"
"ENSG00000166073",261.877484650464,4.43693837162849,0.581343576058633,7.6322136415609,2.30756609222363e-14,8.39211976843708e-13,"GPR176",NA,"GO:0004930"
"ENSG00000104067",178.14539239953,2.89287232094676,0.379127365747739,7.63034426502358,2.34127641231257e-14,8.49600326235008e-13,"TJP1",NA,"GO:0005515"
"ENSG00000007866",175.426934793768,2.91790923240077,0.383392729294495,7.61075787162213,2.72493300440179e-14,9.86652825343814e-13,"TEAD3",NA,"GO:0001085"
"ENSG00000169604",387.189780385394,3.74673325299348,0.492537635855196,7.60699889763349,2.80533703883764e-14,1.0135431039004e-12,"ANTXR1",NA,"GO:0001568"
"ENSG00000263961",73.3522108991063,-7.11481244924313,0.936521146146834,-7.59706545710782,3.02921334831439e-14,1.09203802607028e-12,"RHEX",NA,"GO:0005886"
"ENSG00000244694",27.4342523589424,7.67001319017288,1.01132369042041,7.58413281803421,3.34718146518152e-14,1.20403732400026e-12,"PTCHD4",NA,"GO:0003674"
"ENSG00000183918",80.0590287840611,-9.63411472471488,1.27039986118955,-7.58352942174747,3.36279241333672e-14,1.20702316383919e-12,"SH2D1A",NA,"GO:0002250"
"ENSG00000159167",153.028982118913,6.40417152774759,0.844792533131385,7.58076246721702,3.43530039700932e-14,1.23037407494622e-12,"STC1",NA,"GO:0001503"
"ENSG00000186174",266.104525143517,2.3956660442284,0.316038079945221,7.58030818515174,3.44735088955583e-14,1.23201754410079e-12,"BCL9L",NA,"GO:0003713"
"ENSG00000122203",591.658259952816,1.16163963728731,0.153485216980952,7.56841381949818,3.77808830003645e-14,1.34730055986829e-12,"KIAA1191",NA,"GO:0003674"
"ENSG00000183508",109.205281038586,-4.93548919788957,0.653366863405345,-7.55393252141043,4.2230903482069e-14,1.50274665386302e-12,"FAM46C",NA,"GO:0005515"
"ENSG00000184293",51.5000113935043,-9.66844332643188,1.28213984646946,-7.54086486981527,4.6686469975742e-14,1.65772108767629e-12,"CLECL1",NA,"GO:0003674"
"ENSG00000197747",5275.04970788314,3.26558601225536,0.433091447258041,7.54017663689787,4.69335300624827e-14,1.66291741386621e-12,"S100A10",NA,"GO:0001765"
"ENSG00000173166",104.567160177161,2.94773315100395,0.391290691779101,7.53335873542339,4.9451507528129e-14,1.7480431312366e-12,"RAPH1",NA,"GO:0005515"
"ENSG00000250021",136.589570173856,1.22668907633705,0.162839773971489,7.53310475947864,4.95478278371225e-14,1.7480431312366e-12,"C15orf38-AP3S2",NA,NA
"ENSG00000069493",46.834252693879,-3.11193536031572,0.413318418560738,-7.52914755445001,5.10726434556e-14,1.79799662280471e-12,"CLEC2D",NA,"GO:0004888"
"ENSG00000167772",108.086244692044,5.09199271118026,0.676982955961159,7.52159661678751,5.41113172182402e-14,1.90091906083056e-12,"ANGPTL4",NA,"GO:0001525"
"ENSG00000182534",1146.94227355575,3.17404107312318,0.422014349680754,7.52116859420607,5.42887883562482e-14,1.90310442579621e-12,"MXRA7",NA,"GO:0016021"
"ENSG00000102038",317.532207225025,4.01502268780464,0.533881047741363,7.52044431018969,5.45904028633148e-14,1.90962318151735e-12,"SMARCA1",NA,"GO:0000733"
"ENSG00000142347",88.3259032515308,-6.22688188560081,0.828809955331347,-7.51303944353732,5.7770112171615e-14,2.01522538178543e-12,"MYO1F",NA,"GO:0003774"
"ENSG00000167851",35.4991492305764,-9.29871681619021,1.23770813624737,-7.51285100571704,5.7853360242644e-14,2.01522538178543e-12,"CD300A",NA,"GO:0001786"
"ENSG00000116117",22.502624110902,3.47719934381454,0.463189365110393,7.50707940581886,6.04610567828154e-14,2.10162633377066e-12,"PARD3B",NA,"GO:0005515"
"ENSG00000170485",153.040682646441,4.2714121809645,0.56915122628441,7.50488092391465,6.14844654322143e-14,2.13271010241868e-12,"NPAS2",NA,"GO:0001047"
"ENSG00000169902",168.229178735737,2.28366775934437,0.304453913339483,7.50086518611425,6.33979691472403e-14,2.19447351905678e-12,"TPST1",NA,"GO:0000139"
"ENSG00000138271",79.2207809065603,10.734021100538,1.43156280467372,7.49811399506465,6.47425859299946e-14,2.2363281093936e-12,"GPR87",NA,"GO:0005887"
"ENSG00000157510",62.6107972014902,5.47093036383331,0.730025703533002,7.49416128412524,6.67236370930627e-14,2.29909153320230e-12,"AFAP1L1",NA,"GO:0002102"
"ENSG00000143320",859.330575488458,4.91575733698521,0.655964643044289,7.4939364325667,6.6838104048035e-14,2.29909153320230e-12,"CRABP2",NA,"GO:0001972"
"ENSG00000162631",33.5020078327771,7.78779399578218,1.0410379545326,7.48079737330875,7.38730051575982e-14,2.53359257522577e-12,"NTNG1",NA,"GO:0005515"
"ENSG00000188010",271.017506380183,1.41707158628267,0.189431899870376,7.48063862133221,7.39623052061549e-14,2.53359257522577e-12,"MORN2",NA,"GO:0001669"
"ENSG00000156510",50.4889337286418,8.57932724039559,1.14721198269078,7.47841494844993,7.52243596454957e-14,2.57148944535565e-12,"HKDC1","2.7.1.1","GO:0001678"
"ENSG00000076662",238.391075045352,-2.96113677666374,0.396093833242213,-7.47584670133704,7.67083368385567e-14,2.61680030896986e-12,"ICAM3",NA,"GO:0002223"
"ENSG00000116852",64.2474070647644,-4.26408439436783,0.570683645172364,-7.47188820012521,7.90521606819507e-14,2.68725927820486e-12,"KIF21B",NA,"GO:0003777"
"ENSG00000155366",3255.63689344676,2.40019950985694,0.321234020245103,7.47180982893897,7.90992677128922e-14,2.68725927820486e-12,"RHOC",NA,"GO:0000281"
"ENSG00000168398",47.174044589012,6.64163562649892,0.889622252993328,7.46568063484439,8.28701202555386e-14,2.80958635634332e-12,"BDKRB2",NA,"GO:0002020"
"ENSG00000162618",73.7303986138681,10.6065235770735,1.4208360035822,7.46498790172292,8.33072665058176e-14,2.81861942065073e-12,"ADGRL4",NA,"GO:0004930"
"ENSG00000168071",43.0924273706733,-4.47355239012037,0.599417596318387,-7.46316494143124,8.44684974939535e-14,2.85206413522018e-12,"CCDC88B",NA,"GO:0001819"
"ENSG00000170561",68.1175923594131,8.30225534107366,1.11278692665487,7.46077720919215,8.6013585159255e-14,2.8983067440091e-12,"IRX2",NA,"GO:0000122"
"ENSG00000106992",617.49168583679,2.40516231810367,0.322731703949834,7.45251330646317,9.15786177306464e-14,3.07954085000143e-12,"AK1","2.7.4.3","GO:0004017"
"ENSG00000234906",68.1492139768275,-5.11386327850695,0.68644393374128,-7.44979018262308,9.34887932643101e-14,3.13738509265655e-12,"APOC2",NA,"GO:0001523"
"ENSG00000146267",36.7780051535631,5.14577671730382,0.69104431549097,7.44637731901156,9.59381663989332e-14,3.21305287101985e-12,"FAXC",NA,"GO:0016021"
"ENSG00000178209",672.459883219146,2.56255532422912,0.344521572300728,7.43801123139047,1.02212372105349e-13,3.41625197536724e-12,"PLEC",NA,"GO:0003723"
"ENSG00000072818",89.5399085024746,-2.74500303307266,0.369210442110146,-7.43479251936691,1.04732218798755e-13,3.49340134259849e-12,"ACAP1",NA,"GO:0005096"
"ENSG00000070404",343.871559465841,3.11276744201536,0.418895189599273,7.4308980367932,1.07862836731948e-13,3.59057116387338e-12,"FSTL3",NA,"GO:0001503"
"ENSG00000159166",287.08826999805,6.86905908118394,0.924929437180438,7.42657634740616,1.11444581990366e-13,3.70233700853709e-12,"LAD1",NA,"GO:0005198"
"ENSG00000109846",280.67975592924,5.3717463784109,0.723735548681454,7.42225027939761,1.15146956934701e-13,3.81765342560009e-12,"CRYAB",NA,"GO:0001666"
"ENSG00000011347",56.1699399786717,5.14367860509744,0.693265372112921,7.41949448509254,1.17568195300856e-13,3.89011717958402e-12,"SYT7",NA,"GO:0001778"
"ENSG00000066697",429.839215003127,1.5149938070935,0.204241303797751,7.41766615725148,1.19202099066399e-13,3.93629171537064e-12,"MSANTD3",NA,"GO:0042802"
"ENSG00000189058",99.9924177397888,5.67195871022135,0.765135076334523,7.41301619237427,1.23458805391167e-13,4.06871923316079e-12,"APOD",NA,"GO:0000302"
"ENSG00000157064",42.1277107671923,5.3749032358072,0.725149806540036,7.41212806971969,1.24288641809673e-13,4.08790789824603e-12,"NMNAT2","2.7.7.18","GO:0000139"
"ENSG00000163702",73.448843504597,3.14566424574046,0.424617266875479,7.4082344057453,1.27991931166602e-13,4.20134150197172e-12,"IL17RC",NA,"GO:0005102"
"ENSG00000119650",243.508922388951,1.88113908876317,0.254026082859468,7.40529896610595,1.30855331839531e-13,4.28681028571925e-12,"IFT43",NA,"GO:0005515"
"ENSG00000154380",560.560180032701,2.38795045499656,0.322676767176794,7.40044123997376,1.35732721816443e-13,4.43778805923029e-12,"ENAH",NA,"GO:0003779"
"ENSG00000133246",10.9534543089497,-6.20615578177508,0.838813397719745,-7.39873230285314,1.37490702340807e-13,4.48638139594677e-12,"PRAM1",NA,"GO:0005515"
"ENSG00000182197",355.555552618684,3.10714493178787,0.420438550083827,7.39024747176102,1.4655578915454e-13,4.77274681406431e-12,"EXT1","2.4.1.225","GO:0000139"
"ENSG00000110841",419.276486746382,2.43518452242874,0.329612646554042,7.38801908205751,1.49032359752601e-13,4.84384506274644e-12,"PPFIBP1",NA,"GO:0005829"
"ENSG00000048342",43.9911315681307,2.8653515704463,0.388399072699176,7.37733885545494,1.61484639463593e-13,5.23825713592020e-12,"CC2D2A",NA,"GO:0001843"
"ENSG00000138356",78.0938714749075,5.54280829302507,0.751558948714363,7.37508122617228,1.64244883501269e-13,5.3173475911558e-12,"AOX1","1.2.3.1","GO:0004031"
"ENSG00000168488",915.841486456576,-0.838650820994341,0.113734534060759,-7.37375703800151,1.65885389066743e-13,5.3599484518219e-12,"ATXN2L",NA,"GO:0003723"
"ENSG00000161544",83.2706768924116,5.58004841625092,0.757015785664138,7.37111236241326,1.69210147481461e-13,5.45669676770783e-12,"CYGB",NA,"GO:0001666"
"ENSG00000154734",462.098013844799,5.12366162532066,0.695124743186491,7.37085203129658,1.69540941204273e-13,5.45670658913012e-12,"ADAMTS1",NA,"GO:0001542"
"ENSG00000151364",35.5106508238789,4.41571002739443,0.599436328132234,7.36643713462146,1.752485261528e-13,5.6294327146087e-12,"KCTD14",NA,"GO:0005515"
"ENSG00000039560",459.487382271822,3.14488854205151,0.42727308222959,7.36037132421471,1.83399346538394e-13,5.87981866154452e-12,"RAI14",NA,"GO:0001650"
"ENSG00000146242",110.527843496289,3.73704596393604,0.507983207444212,7.35663287520475,1.88607133297222e-13,6.03506274781092e-12,"TPBG",NA,"GO:0005783"
"ENSG00000255587",39.9579873190769,-10.8222603276749,1.47173398029364,-7.35340793416729,1.93216105407438e-13,6.17058243013968e-12,"RAB44",NA,"GO:0003924"
"ENSG00000118849",33.7745212335022,6.94597305148067,0.945444969508417,7.34677667711556,2.03043686690466e-13,6.47191951920131e-12,"RARRES1",NA,"GO:0008285"
"ENSG00000069424",308.306421252175,-3.16638145697436,0.43103546986898,-7.34598815716217,2.04244460582225e-13,6.49764988183644e-12,"KCNAB2",NA,"GO:0002244"
"ENSG00000123329",46.0831544455357,-5.04939722829842,0.687637150223563,-7.34311289996005,2.08682349961782e-13,6.62606592349803e-12,"ARHGAP9",NA,"GO:0005096"
"ENSG00000168679",34.5239694123799,3.58230001062007,0.488021528874346,7.34045487477341,2.12869136266973e-13,6.74603130307867e-12,"SLC16A4",NA,"GO:0005887"
"ENSG00000139211",301.720099049474,4.73277140224896,0.644843014221585,7.33941641278703,2.14527191337213e-13,6.78555259802436e-12,"AMIGO2",NA,"GO:0005515"
"ENSG00000004776",362.778697877054,6.13854093942514,0.836824874154795,7.33551442961725,2.20871440816075e-13,6.97286493176713e-12,"HSPB6",NA,"GO:0005212"
"ENSG00000011405",215.380020280609,1.30273328872009,0.1776389057974,7.33360342922783,2.24045423991372e-13,7.05956869374341e-12,"PIK3C2A","2.7.1.154","GO:0005524"
"ENSG00000164904",459.00175991158,3.80402409188416,0.519199358187532,7.32671185334973,2.35868206209664e-13,7.41794276710049e-12,"ALDH7A1","1.2.1.3","GO:0004029"
"ENSG00000133812",122.241439407273,1.72489852055024,0.235625569588221,7.32050652891648,2.47036692871499e-13,7.75441603802533e-12,"SBF2",NA,"GO:0005515"
"ENSG00000173156",209.324970866699,5.15491508803091,0.704201319382043,7.32022923864228,2.47547709348136e-13,7.755712009577e-12,"RHOD",NA,"GO:0003924"
"ENSG00000166896",54.3937337217306,-1.33278687760458,0.182233065349638,-7.31363913045887,2.60002827879243e-13,8.13050509680716e-12,"ATP23",NA,"GO:0004222"
"ENSG00000080845",411.999924412424,1.4984196170807,0.204921868285483,7.31215086812116,2.6289968730696e-13,8.20555148794937e-12,"DLGAP4",NA,"GO:0005515"
"ENSG00000163071",32.0118281442092,7.55142144335486,1.03306679701822,7.30971265861107,2.67714249394126e-13,8.34005655046494e-12,"SPATA18",NA,"GO:0005515"
"ENSG00000072110",2533.01369358242,2.60213603191782,0.356079686157798,7.30773513085122,2.71682650533847e-13,8.44774433703266e-12,"ACTN1",NA,"GO:0001725"
"ENSG00000163785",399.318851498584,1.40444525680318,0.192225017616698,7.30625635630679,2.74687882844239e-13,8.52513464970155e-12,"RYK",NA,"GO:0004888"
"ENSG00000197632",476.688656361434,7.64278257300624,1.04763950020721,7.29524094070008,2.98125081993011e-13,9.23516553243266e-12,"SERPINB2",NA,"GO:0004867"
"ENSG00000144036",118.744447983535,2.0166722950324,0.277192357583945,7.27535316128501,3.45515340694031e-13,1.06831531651669e-11,"EXOC6B",NA,"GO:0000145"
"ENSG00000120820",88.7129588470833,4.03039807342783,0.554343413223465,7.27057989196871,3.57947535239476e-13,1.10468630922224e-11,"GLT8D2",NA,"GO:0000271"
"ENSG00000048140",321.640134600139,1.27041791754949,0.174769918155807,7.26908801557551,3.6192254167066e-13,1.11486997864259e-11,"TSPAN17",NA,"GO:0000151"
"ENSG00000155744",57.4326809774859,-1.31506727457911,0.180937906719294,-7.26805840977976,3.64691108469357e-13,1.12019030937536e-11,"FAM126B",NA,"GO:0005515"
"ENSG00000168778",78.770019153576,1.58169985736731,0.217626936302317,7.26794157121292,3.65006593449182e-13,1.12019030937536e-11,"TCTN2",NA,"GO:0005737"
"ENSG00000196843",88.630567205276,-3.02591174818825,0.416554218127962,-7.26414861860483,3.75395098575777e-13,1.1499347815556e-11,"ARID5A",NA,"GO:0000122"
"ENSG00000122224",20.0956349662401,-8.03729208251774,1.10752897337811,-7.25695875747874,3.95890347103013e-13,1.21047139278108e-11,"LY9",NA,"GO:0003674"
"ENSG00000165410",544.993992646465,2.3390939533805,0.322417615422087,7.25485780396434,4.02084018753672e-13,1.22713664207798e-11,"CFL2",NA,"GO:0005515"
"ENSG00000112902",52.0296037090329,7.39570861123981,1.02046413935222,7.24739687171614,4.24857708923505e-13,1.29424827159336e-11,"SEMA5A",NA,"GO:0001938"
"ENSG00000176170",226.813591500252,3.41060380475098,0.470922188331038,7.24239351906153,4.40834522041185e-13,1.34044544998564e-11,"SPHK1","2.7.1.91","GO:0000287"
"ENSG00000065361",145.071266048083,4.6960438300816,0.648874222692748,7.23721742342237,4.57983636929216e-13,1.3900308509813e-11,"ERBB3","2.7.10.1","GO:0000165"
"ENSG00000103653",688.777288925654,-1.25964161092091,0.174067341213103,-7.23651893653493,4.60347415451561e-13,1.39464150027903e-11,"CSK","2.7.10.2","GO:0001817"
"ENSG00000065618",115.685723088814,6.7734527443933,0.936067736363605,7.23607115304125,4.61869075336205e-13,1.39668870016046e-11,"COL17A1",NA,"GO:0005515"
"ENSG00000132470",511.398769527271,5.14313055288663,0.710972775015627,7.23393459443449,4.69197808300111e-13,1.41625685792379e-11,"ITGB4",NA,"GO:0001664"
"ENSG00000140950",103.77009062654,1.84442285461637,0.25498553283229,7.23344118440435,4.70906444138281e-13,1.41882049254875e-11,"TLDC1",NA,"GO:0005515"
"ENSG00000129354",297.318141101121,5.51629927336243,0.763393742436679,7.22602107760922,4.97350587536527e-13,1.49576603839993e-11,"AP1M2",NA,"GO:0000139"
"ENSG00000163823",101.784277772364,-7.0175355515426,0.971835770088414,-7.22090683172134,5.1642026950409e-13,1.55029364905128e-11,"CCR1",NA,"GO:0002407"
"ENSG00000176692",42.9644703803309,7.97739142180258,1.10480096350322,7.22065936339068,5.1736100145151e-13,1.55029900090125e-11,"FOXC2",NA,"GO:0000122"
"ENSG00000172578",55.3203740326814,-7.19850378259075,0.99710965983635,-7.21937021828893,5.22288866299831e-13,1.5622303390356e-11,"KLHL6",NA,"GO:0000976"
"ENSG00000183671",50.8534703389477,7.40973949117462,1.02686745089743,7.21586752477048,5.35912104753952e-13,1.59957652095228e-11,"GPR1",NA,"GO:0004930"
"ENSG00000162734",1538.54404402246,2.042565926127,0.283073847198605,7.21566455658455,5.36712126829121e-13,1.59957652095228e-11,"PEA15",NA,"GO:0000077"
"ENSG00000122642",606.414947876703,3.13144805246186,0.434002417738603,7.2152778981704,5.38239430598103e-13,1.60123806100996e-11,"FKBP9",NA,"GO:0000413"
"ENSG00000204767",37.1599258151551,7.59751117069779,1.05343669553021,7.21211934512481,5.50876583301115e-13,1.63588547965552e-11,"FAM196B",NA,NA
"ENSG00000163517",71.6584402352141,2.11118943000228,0.292794758997093,7.21047547856975,5.57568373605552e-13,1.65278481447061e-11,"HDAC11",NA,"GO:0000118"
"ENSG00000005379",80.6856112660703,-5.41735289025252,0.751572510763137,-7.20802425936496,5.67695182196935e-13,1.6797876618734e-11,"TSPOAP1",NA,"GO:0005515"
"ENSG00000009830",103.004925853726,1.14926849576678,0.159629138242739,7.19961598752202,6.03823734076238e-13,1.78349439594504e-11,"POMT2","2.4.1.109","GO:0004169"
"ENSG00000178199",9.41344261043098,-4.29442435170993,0.596514075439174,-7.19920036848791,6.05666937134421e-13,1.78574407125472e-11,"ZC3H12D",NA,"GO:0000932"
"ENSG00000105974",3763.92106020838,4.65293154833581,0.646430777026719,7.19788059865765,6.1155659704e-13,1.79760834763015e-11,"CAV1",NA,"GO:0000122"
"ENSG00000164111",4814.32400902579,2.23766000272084,0.310880624357639,7.19781108052146,6.11868385541849e-13,1.79760834763015e-11,"ANXA5",NA,"GO:0002576"
"ENSG00000119630",71.1120423399739,4.71398397540456,0.655511972128734,7.19130111399215,6.41767683302603e-13,1.88210057176009e-11,"PGF",NA,"GO:0001525"
"ENSG00000170214",14.2346001652366,6.7235659590377,0.934996766777943,7.19100450176691,6.43163613447816e-13,1.88285007475831e-11,"ADRA1B",NA,"GO:0001994"
"ENSG00000124225",266.5165344214,4.482587841666,0.62366796009827,7.18745891797886,6.60082538965333e-13,1.92895978776223e-11,"PMEPA1",NA,"GO:0000139"
"ENSG00000144730",17.2226152987514,5.44846406149461,0.758707462693509,7.1812448531241,6.90795060478757e-13,2.01514438932239e-11,"IL17RD",NA,"GO:0000139"
"ENSG00000103067",80.9006304424879,6.94701562215159,0.967981774396137,7.17680415675739,7.13597922843228e-13,2.07799211711897e-11,"ESRP2",NA,"GO:0000380"
"ENSG00000169220",73.819221302442,-3.80159729977841,0.529902431735011,-7.17414579006778,7.27600424314894e-13,2.11481221103297e-11,"RGS14",NA,"GO:0000278"
"ENSG00000133135",51.6270444044159,8.24224846091646,1.1489184233619,7.17391965636555,7.28803917435504e-13,2.11481221103297e-11,"RNF128",NA,"GO:0005515"
"ENSG00000005187",129.603739814361,-3.99047877841641,0.556397485987418,-7.17199282691699,7.3913815920249e-13,2.14103686782321e-11,"ACSM3","6.2.1.2","GO:0003674"
"ENSG00000100368",76.8187071760956,-6.86508220137385,0.957803691917574,-7.16752530743496,7.63655544477232e-13,2.20818155776945e-11,"CSF2RB",NA,"GO:0000165"
"ENSG00000169224",21.2898911903095,-5.6830292105761,0.793158968241832,-7.16505699125293,7.775420055003e-13,2.24440490433837e-11,"GCSAML",NA,"GO:0050855"
"ENSG00000013583",451.770280832567,1.78553385576636,0.249349693434482,7.16076218571938,8.02297261188803e-13,2.31182025820041e-11,"HEBP1",NA,"GO:0005576"
"ENSG00000089820",146.445051135002,-4.08332319795582,0.570585486196711,-7.15637410473508,8.28388853476039e-13,2.38284466197611e-11,"ARHGAP4",NA,"GO:0005070"
"ENSG00000189233",9.4888002291599,-4.30405589926735,0.601479668506369,-7.15577952943188,8.31987669439916e-13,2.38903450610825e-11,"NUGGC",NA,"GO:0003924"
"ENSG00000171451",42.4271425108209,5.81512695136238,0.812782415106039,7.15459247553198,8.39218572033985e-13,2.40561420882867e-11,"DSEL",NA,"GO:0000139"
"ENSG00000153558",11.5377195891211,2.52273840595919,0.352616179664686,7.15434671306956,8.40723315594886e-13,2.40575089493712e-11,"FBXL2",NA,"GO:0004842"
"ENSG00000174579",221.818139402355,-1.10357512788856,0.154290150586507,-7.15259609050552,8.51518834128874e-13,2.4324268979761e-11,"MSL2",NA,"GO:0005654"
"ENSG00000115641",918.768253209216,3.38028059653918,0.472674032483155,7.15139898585319,8.58979198201938e-13,2.44950009352542e-11,"FHL2",NA,"GO:0000122"
"ENSG00000138347",43.9471773469674,6.68916448229961,0.935766920581232,7.14832330057657,8.7844229237244e-13,2.5006828774761e-11,"MYPN",NA,"GO:0005515"
